운용사명,상품명,1개월누적수익률(퍼센트),3개월누적수익률(퍼센트),6개월누적수익률(퍼센트),12개월누적수익률(퍼센트),펀드등급,펀드유형,선취수수료(퍼센트),총보수(퍼센트)
iM에셋자산운용(구 하이),iM에셋월드광업주H(주식-재간접)A,-8.76,-16.17,-8.77,-11.86,1,재간접투자,1,1.56
iM에셋자산운용(구 하이),iM에셋월드광업주H(주식-재간접)C-W,-8.67,-15.95,-8.29,-10.95,1,재간접투자,0,0.58
iM에셋자산운용(구 하이),iM에셋월드광업주H(주식-재간접)C-p,-8.73,-16.08,-8.58,-11.49,1,재간접투자,0,1.16
iM에셋자산운용(구 하이),iM에셋월드광업주H(주식-재간접)C-pe,-8.7,-16.01,-8.43,-11.22,1,재간접투자,0,0.86
iM에셋자산운용(구 하이),iM에셋월드광업주H(주식-재간접)C1,-8.8,-16.28,-8.99,16.34,1,재간접투자,0,2.06
iM에셋자산운용(구 하이),iM에셋월드광업주H(주식-재간접)Ce,-8.77,-16.2,-8.82,-11.96,1,재간접투자,0,1.66
교보악사자산운용,교보악사Tomorrow장기우량K-1호(채권),-0.53,1.1,3.57,5.17,5,채권형,0,0.419
교보악사자산운용,교보악사Tomorrow장기우량K-1호(채권),-0.53,1.11,3.6,5.23,5,채권형,0,0.369
교보악사자산운용,교보악사Tomorrow장기우량K-1호(채권),-0.52,1.12,3.63,5.28,5,채권형,0.3,0.319
교보악사자산운용,교보악사Tomorrow장기우량K-1호(채권),-0.52,1.14,3.65,5.33,5,채권형,0,0.269
교보악사자산운용,교보악사Tomorrow장기우량K-1호(채권),-0.51,1.14,3.67,5.36,5,채권형,0,0.239
교보악사자산운용,교보악사Tomorrow장기우량K-1호(채권),-0.51,1.15,3.68,5.38,5,채권형,0.15,0.219
교보악사자산운용,교보악사Tomorrow장기우량K-1호(채권),-0.5,1.17,3.73,5.49,5,채권형,0.02,0.119
교보악사자산운용,교보악사투모로우장기우량증권C-W,-0.5,1.17,3.73,5.49,5,채권형,0,0.119
교보악사자산운용,교보파워인덱스(주식-파생형)A,-3.62,-9.52,-15.95,-9.52,2,파생상품,1,0.76
교보악사자산운용,교보파워인덱스(주식-파생형)A2,-3.56,-9.38,-15.67,-10.62,2,파생상품,0.03,0.159
교보악사자산운용,교보파워인덱스(주식-파생형)Ae,-3.58,-9.41,-15.74,-9.09,2,파생상품,0.5,0.3
교보악사자산운용,교보파워인덱스(주식-파생형)B,-3.56,-9.38,-15.67,-10.62,2,파생상품,0.03,0.159
교보악사자산운용,교보파워인덱스(주식-파생형)C,-3.65,-9.61,-16.12,-9.88,2,파생상품,0,1.16
교보악사자산운용,교보파워인덱스(주식-파생형)C-W,-3.56,-9.38,-15.68,-8.96,2,파생상품,0,0.159
교보악사자산운용,교보파워인덱스(주식-파생형)Ce,-3.61,-9.49,-15.9,-9.42,2,파생상품,0,0.66
교보악사자산운용,교보파워인덱스(주식파생)C-P2,-3.61,-9.49,-15.9,-9.42,2,파생상품,0,0.66
교보악사자산운용,교보파워인덱스(주식파생)C-P2e,-3.59,-9.43,-15.79,-9.19,2,파생상품,0,0.409
다올자산운용,다올VIP스타셀렉션청년형(주식)C,8.76,-2.26,-17.7,-16.26,2,주식형,0,1.617
다올자산운용,다올VIP스타셀렉션청년형(주식)Ce,8.8,-2.15,-17.5,-15.87,2,주식형,0,1.167
다올자산운용,다올공모주10증권투자신탁[채권혼합]A,-0.5,-0.02,0.8,3.04,5,채권혼합형,0.4,0.8
다올자산운용,다올공모주10증권투자신탁[채권혼합]Ae,-0.48,0.03,0.9,3.24,5,채권혼합형,0.2,0.6
다올자산운용,다올공모주10증권투자신탁[채권혼합]C,-0.53,-0.12,0.59,2.62,5,채권혼합형,0,1.2
다올자산운용,다올공모주10증권투자신탁[채권혼합]CW,-0.46,0.08,1,3.45,5,채권혼합형,0,0.4
다올자산운용,다올공모주10증권투자신탁[채권혼합]Ce,-0.5,-0.02,0.8,3.04,5,채권혼합형,0,0.8
다올자산운용,다올글로벌빅테크1등주증권(주식)A,8.45,12.44,11.76,45.67,2,주식형,1,1.44
다올자산운용,다올글로벌빅테크1등주증권(주식)Ae,8.48,12.53,11.96,46.16,2,주식형,0.5,1.09
다올자산운용,다올글로벌빅테크1등주증권(주식)C,8.39,12.29,11.42,44.82,2,주식형,0,2.04
다올자산운용,다올글로벌빅테크1등주증권(주식)C-P,8.43,12.39,11.65,45.38,2,주식형,0,1.64
다올자산운용,다올글로벌빅테크1등주증권(주식)C-Pe,8.47,12.51,11.9,46.02,2,주식형,0,1.19
다올자산운용,다올글로벌빅테크1등주증권(주식)Ce,8.47,12.5,11.87,45.95,2,주식형,0,1.24
다올자산운용,다올내일출금초단기채공모주(채권혼합)A,-0.16,0,0,0,5,채권혼합형,0.3,0.475
다올자산운용,다올내일출금초단기채공모주(채권혼합)Ae,-0.15,0,0,0,5,채권혼합형,0.15,0.325
다올자산운용,다올내일출금초단기채공모주(채권혼합)C,-0.17,0,0,0,5,채권혼합형,0,0.625
다올자산운용,다올내일출금초단기채공모주(채권혼합)C-P,0.87,0,0,0,5,채권혼합형,0,0.435
다올자산운용,다올내일출금초단기채공모주(채권혼합)C-Pe,-0.14,0,0,0,5,채권혼합형,0,0.305
다올자산운용,다올내일출금초단기채공모주(채권혼합)CW,0,0,0,0,5,채권혼합형,0,0.175
다올자산운용,다올내일출금초단기채공모주(채권혼합)Ce,-0.15,0,0,0,5,채권혼합형,0,0.395
다올자산운용,다올코스닥벤처증권투자신탁(주혼)A,-4.91,-14.94,-21.12,-15.7,2,주식혼합형,1,1.145
다올자산운용,다올코스닥벤처증권투자신탁(주혼)Ae,-4.89,-14.88,-21.01,-15.48,2,주식혼합형,0.5,0.895
다올자산운용,다올코스닥벤처증권투자신탁(주혼)Ag,0,0,0,0,2,주식혼합형,0.5,0.995
다올자산운용,다올코스닥벤처증권투자신탁(주혼)C,-4.94,-15.04,-21.29,-16.05,2,주식혼합형,0,1.545
다올자산운용,다올코스닥벤처증권투자신탁(주혼)Ce,-4.9,-14.93,-21.1,-15.65,2,주식혼합형,0,1.095
디비자산운용,DB바이오헬스케어증권형1호A,2.67,-4.95,8.57,18.6,2,주식형,1,1.287
디비자산운용,DB바이오헬스케어증권형1호AE,2.69,-4.88,8.72,18.92,2,주식형,0.5,1.017
디비자산운용,DB바이오헬스케어증권형1호C,2.59,-5.18,8.05,17.46,2,주식형,0,2.257
디비자산운용,DB바이오헬스케어증권형1호C-P,2.65,-5,8.45,18.34,2,주식형,0,1.507
디비자산운용,DB바이오헬스케어증권형1호C-PE,2.68,-4.91,8.66,18.79,2,주식형,0,1.507
디비자산운용,DB바이오헬스케어증권형1호CE,2.63,-5.06,8.32,18.05,2,주식형,0,1.757
디비자산운용,DB바이오헬스케어증권형C-W,2.71,-4.82,8.86,19.25,2,주식형,0,0.757
마이다스에셋자산운용,마이다스거북이90(주식)A,0.74,-0.37,-2.56,7.76,4,주식형,1,1.31
마이다스에셋자산운용,마이다스거북이90(주식)Ae,0.77,-0.28,-2.38,8.15,4,주식형,0.5,0.95
마이다스에셋자산운용,마이다스거북이90(주식)C-P1,0.73,-0.44,-2.65,7.63,4,주식형,0,1.43
마이다스에셋자산운용,마이다스거북이90(주식)C-Pe1,0.76,-0.3,-2.41,8.08,4,주식형,0,1.01
마이다스에셋자산운용,마이다스거북이90(주식)C-W,0.8,-0.2,-2.21,8.53,4,주식형,0,0.59
마이다스에셋자산운용,마이다스거북이90(주식)C1,0.67,-0.57,-2.95,6.92,4,주식형,0,2.09
마이다스에셋자산운용,마이다스거북이90(주식)Ce,0.76,-0.32,-2.45,8,4,주식형,0,1.08
마이다스에셋자산운용,마이다스단기국공채공모주[채혼]A,0.16,0.86,1.54,3.9,5,채권혼합형,0.6,0.685
마이다스에셋자산운용,마이다스단기국공채공모주[채혼]A-G,0,0,0,0,5,채권혼합형,0.42,0.58
마이다스에셋자산운용,마이다스단기국공채공모주[채혼]Ae,0.18,0.9,1.63,4.09,5,채권혼합형,0.3,0.505
마이다스에셋자산운용,마이다스단기국공채공모주[채혼]C,0.14,0.79,1.41,3.64,5,채권혼합형,0,0.935
마이다스에셋자산운용,마이다스단기국공채공모주[채혼]C-G,0.16,0.84,1.5,3.83,5,채권혼합형,0,0.755
마이다스에셋자산운용,마이다스단기국공채공모주[채혼]C-W,0,0,0,0,5,채권혼합형,0,0.335
마이다스에셋자산운용,마이다스단기국공채공모주[채혼]Ce,0.17,0.87,1.56,3.95,5,채권혼합형,0,0.635
마이다스에셋자산운용,마이다스아시아리더스성장주H(주식)A,5.64,4.92,2.54,31.69,2,주식형,1,1.77
마이다스에셋자산운용,마이다스아시아리더스성장주H(주식)Ae,5.67,5.02,2.76,32.22,2,주식형,0.5,1.37
마이다스에셋자산운용,마이다스아시아리더스성장주H(주식)C1,5.59,4.79,2.28,31.05,2,주식형,0,2.27
마이다스에셋자산운용,마이다스아시아리더스성장주H(주식)CP1,5.63,4.91,2.52,31.65,2,주식형,0,1.81
마이다스에셋자산운용,마이다스아시아리더스성장주H(주식)CPe1,5.68,5.05,2.81,32.35,2,주식형,0,1.27
마이다스에셋자산운용,마이다스아시아리더스성장주H(주식)Ce,5.66,5,2.7,32.08,2,주식형,0,1.47
마이다스에셋자산운용,마이다스아시아리더스성장주H(주식)W,5.71,5.13,2.98,32.75,2,주식형,0,0.97
마이다스에셋자산운용,마이다스아시아리더스성장주UH(주식)A,7.14,7.12,5.93,35.59,2,주식형,1,1.77
마이다스에셋자산운용,마이다스아시아리더스성장주UH(주식)Ae,7.18,7.23,6.15,36.14,2,주식형,0.5,1.37
마이다스에셋자산운용,마이다스아시아리더스성장주UH(주식)C1,7.1,6.99,5.67,34.94,2,주식형,0,2.27
마이다스에셋자산운용,마이다스아시아리더스성장주UH(주식)CP1,7.14,7.11,5.92,35.54,2,주식형,0,1.81
마이다스에셋자산운용,마이다스아시아리더스성장주UH(주식)CPe1,7.18,7.26,6.21,36.27,2,주식형,0,1.27
마이다스에셋자산운용,마이다스아시아리더스성장주UH(주식)Ce,7.17,7.2,6.1,36,2,주식형,0,1.47
마이다스에셋자산운용,마이다스아시아리더스성장주UH(주식)W,7.22,7.35,6.4,36.74,2,주식형,0,0.97
마이다스에셋자산운용,마이다스우량채권1호(채권)A,0.25,1.18,2.79,5.1,5,채권형,0.2,0.31
마이다스에셋자산운용,마이다스우량채권1호(채권)A2,0.26,1.22,2.87,5.27,5,채권형,0.4,0.16
마이다스에셋자산운용,마이다스우량채권1호(채권)Ae,0.26,1.21,2.84,5.21,5,채권형,0.1,0.21
마이다스에셋자산운용,마이다스우량채권1호(채권)C,0.24,1.16,2.74,5,5,채권형,0,0.41
마이다스에셋자산운용,마이다스우량채권1호(채권)C-P1,0.25,1.17,2.76,5.05,5,채권형,0,0.36
마이다스에셋자산운용,마이다스우량채권1호(채권)C-Pe1,0.26,1.2,2.83,5.18,5,채권형,0,0.235
마이다스에셋자산운용,마이다스우량채권1호(채권)C-W,0.27,1.23,2.89,5.32,5,채권형,0,0.11
마이다스에셋자산운용,마이다스우량채권1호(채권)Ce,0.25,1.2,2.81,5.16,5,채권형,0,0.26
마이다스에셋자산운용,마이다스책임투자증권투자신탁(주식)A,-2.08,-9.27,-15.9,-8.04,2,주식형,1,1.6
마이다스에셋자산운용,마이다스책임투자증권투자신탁(주식)Ae,-2.04,-9.17,-15.7,-7.62,2,주식형,0.5,1.15
마이다스에셋자산운용,마이다스책임투자증권투자신탁(주식)C-P,-2.07,-9.26,-15.87,-7.98,2,주식형,0,1.54
마이다스에셋자산운용,마이다스책임투자증권투자신탁(주식)C-Pe,-2.04,-9.16,-15.69,-7.59,2,주식형,0,1.12
마이다스에셋자산운용,마이다스책임투자증권투자신탁(주식)C1,-2.13,-9.41,-16.16,-8.6,2,주식형,0,2.2
마이다스에셋자산운용,마이다스책임투자증권투자신탁(주식)Ce,-2.08,-9.27,-15.9,-8.04,2,주식형,0,1.6
마이다스에셋자산운용,마이다스책임투자증권투자신탁(주식)Cw,-2,-9.06,-15.5,-7.19,2,주식형,0,0.7
마이다스에셋자산운용,마이다스하이일드공모주알파(채권혼합)A,0.3,0,0,0,5,채권혼합형,0.7,0.743
마이다스에셋자산운용,마이다스하이일드공모주알파(채권혼합)Ae,0.32,0,0,0,5,채권혼합형,0.35,0.543
마이다스에셋자산운용,마이다스하이일드공모주알파(채권혼합)C,0.26,0,0,0,5,채권혼합형,0,1.243
마이다스에셋자산운용,마이다스하이일드공모주알파(채권혼합)C-P1,0.29,0,0,0,5,채권혼합형,0,0.943
마이다스에셋자산운용,마이다스하이일드공모주알파(채권혼합)CPe1,0.31,0,0,0,5,채권혼합형,0,0.643
마이다스에셋자산운용,마이다스하이일드공모주알파(채권혼합)Ce,0.3,0,0,0,5,채권혼합형,0,0.793
미래에셋자산운용,미래에셋 차이나H 인덱스(주식) A,4.17,2.62,14.29,32.16,1,주식형,1,0.84
미래에셋자산운용,미래에셋 차이나H 인덱스(주식) A-e,4.19,2.68,14.43,32.46,1,주식형,0.5,0.61
미래에셋자산운용,미래에셋 차이나H 인덱스(주식) C,4.14,2.53,14.1,31.72,1,주식형,0,1.18
미래에셋자산운용,미래에셋 차이나H 인덱스(주식) C-P,4.15,2.56,14.15,31.85,1,주식형,0,1.08
미래에셋자산운용,미래에셋 차이나H 인덱스(주식) C-Pe,4.18,2.65,14.36,32.31,1,주식형,0,0.73
미래에셋자산운용,미래에셋 차이나H 인덱스(주식) C-e,4.18,2.64,14.33,32.24,1,주식형,0,0.78
미래에셋자산운용,미래에셋 차이나H 인덱스(주식) F,4.21,2.74,14.57,32.72,1,주식형,0,0.38
미래에셋자산운용,미래에셋골드특별자산(금-재간접형)A,-0.91,-2.91,11.66,21.8,3,특별자산투자,0.8,0.78
미래에셋자산운용,미래에셋골드특별자산(금-재간접형)A-e,-0.89,-2.85,11.79,22.09,3,특별자산투자,0.4,0.53
미래에셋자산운용,미래에셋골드특별자산(금-재간접형)C,-0.94,-3.01,11.44,21.32,3,특별자산투자,0,1.18
미래에셋자산운용,미래에셋골드특별자산(금-재간접형)C-e,-0.87,-2.82,11.88,22.27,3,특별자산투자,0,0.38
미래에셋자산운용,미래에셋골드특별자산(금-재간접형)C-w,-0.86,-2.79,11.93,22.39,3,특별자산투자,0,0.28
미래에셋자산운용,미래에셋그레이트컨슈머연금(주식)C,-0.31,4.99,5.46,19.74,2,주식형,0,1.73
미래에셋자산운용,미래에셋그레이트컨슈머연금(주식)Ce,-0.27,5.11,5.72,20.3,2,주식형,0,1.23
미래에셋자산운용,미래에셋글로벌그레이트컨슈머A,-0.3,5.01,5.51,19.85,2,주식형,1,1.59
미래에셋자산운용,미래에셋글로벌그레이트컨슈머Ae,-0.27,5.11,5.72,20.32,2,주식형,0.5,1.19
미래에셋자산운용,미래에셋글로벌그레이트컨슈머C1,-0.36,4.83,5.14,19.03,2,주식형,0,2.29
미래에셋자산운용,미래에셋글로벌그레이트컨슈머Ce,-0.28,5.09,5.67,20.2,2,주식형,0,1.29
미래에셋자산운용,미래에셋글로벌그레이트컨슈머F,-0.23,5.22,5.93,20.79,2,주식형,0,0.79
미래에셋자산운용,미래에셋글로벌솔루션A(주식-재간접형),3.47,8.08,8.5,27.69,4,재간접투자,1,1.05
미래에셋자산운용,미래에셋글로벌솔루션A-e(주식-재간접형),3.5,8.16,8.67,28.06,4,재간접투자,0.5,0.75
미래에셋자산운용,미래에셋글로벌솔루션C(주식-재간접형),3.44,7.99,8.33,27.29,4,재간접투자,0,1.37
미래에셋자산운용,미래에셋글로벌솔루션C-P(주식-재간접형),3.46,8.04,8.43,27.53,4,재간접투자,0,1.18
미래에셋자산운용,미래에셋글로벌솔루션C-Pe(주식-재간접형),3.49,8.14,8.63,27.99,4,재간접투자,0,0.81
미래에셋자산운용,미래에셋글로벌솔루션C-e(주식-재간접형),3.48,8.12,8.58,27.86,4,재간접투자,0,0.91
미래에셋자산운용,미래에셋글로벌코어테크EMP(주식-재간접)A,2.1,2.91,2.12,17,2,재간접투자,1,1.23
미래에셋자산운용,미래에셋글로벌코어테크EMP(주식-재간접)Ae,2.13,3,2.29,17.39,2,재간접투자,0.5,0.89
미래에셋자산운용,미래에셋글로벌코어테크EMP(주식-재간접)C1,2.04,2.76,1.8,16.29,2,재간접투자,0,1.85
미래에셋자산운용,미래에셋글로벌코어테크EMP(주식-재간접)CP,2.09,2.88,2.05,16.86,2,재간접투자,0,1.35
미래에셋자산운용,미래에셋글로벌코어테크EMP(주식-재간접)Ce,2.11,2.96,2.21,17.2,2,재간접투자,0,1.05
미래에셋자산운용,미래에셋글로벌코어테크EMP(주식-재간접)F,2.16,3.09,2.46,17.78,2,재간접투자,0,0.55
미래에셋자산운용,미래에셋글로벌코어테크EMP(주식재간접)CPe,2.12,2.98,2.26,17.32,2,재간접투자,0,0.95
미래에셋자산운용,미래에셋단기채알파(채권혼합) F,0.3,1.18,2.94,6.95,5,채권혼합형,0,0.24
미래에셋자산운용,미래에셋단기채알파(채권혼합)A,0.27,1.1,2.79,6.63,5,채권혼합형,0.2,0.54
미래에셋자산운용,미래에셋단기채알파(채권혼합)A-e,0.29,1.14,2.86,6.79,5,채권혼합형,0.1,0.39
미래에셋자산운용,미래에셋단기채알파(채권혼합)C,0.26,1.08,2.74,6.52,5,채권혼합형,0,0.64
미래에셋자산운용,미래에셋단기채알파(채권혼합)C-P,0.27,1.1,2.78,6.61,5,채권혼합형,0,0.56
미래에셋자산운용,미래에셋단기채알파(채권혼합)C-Pe,0.28,1.14,2.86,6.78,5,채권혼합형,0,0.4
미래에셋자산운용,미래에셋단기채알파(채권혼합)C-e,0.28,1.13,2.84,6.74,5,채권혼합형,0,0.44
미래에셋자산운용,미래에셋달러단기자금(USD)(채권)A,0.28,0.47,2.4,4.59,5,채권형,0.2,0.35
미래에셋자산운용,미래에셋달러단기자금(USD)(채권)A-e,0.31,0.56,2.48,4.63,5,채권형,0.1,0.25
미래에셋자산운용,미래에셋달러단기자금(USD)(채권)C,0.27,0.46,2.29,4.25,5,채권형,0,0.45
미래에셋자산운용,미래에셋달러단기자금(USD)(채권)C-e,0.29,0.5,2.37,4.46,5,채권형,0,0.3
미래에셋자산운용,미래에셋로저스Commodity(일반파생)A,1.35,0.14,-3.8,1.24,2,특별자산투자,0.8,1.35
미래에셋자산운용,미래에셋로저스Commodity(일반파생)Ae,1.39,0.24,-3.61,1.64,2,특별자산투자,0.4,0.97
미래에셋자산운용,미래에셋로저스Commodity(일반파생)C,1.32,0.05,-3.97,0.89,2,특별자산투자,0,1.69
미래에셋자산운용,미래에셋로저스Commodity(일반파생)C-W,1.42,0.34,-3.41,2.03,2,특별자산투자,0,0.59
미래에셋자산운용,미래에셋로저스농산물지수특별자산 A,-0.15,-1.03,0.67,0.17,3,특별자산투자,0.8,1.35
미래에셋자산운용,미래에셋로저스농산물지수특별자산 Ae,-0.12,-0.93,0.87,0.56,3,특별자산투자,0.4,0.97
미래에셋자산운용,미래에셋로저스농산물지수특별자산C,-0.18,-1.11,0.49,-0.17,3,특별자산투자,0,1.69
미래에셋자산운용,미래에셋미국배당커버드콜A(주식)(H),-1.13,2.51,4.93,20.98,3,주식형,1,1.36
미래에셋자산운용,미래에셋미국배당커버드콜A-e(주식)(H),-1.1,2.6,5.12,21.4,3,주식형,0.5,1.01
미래에셋자산운용,미래에셋미국배당커버드콜C-P(주식)(H),-1.13,2.51,4.93,20.98,3,주식형,0,1.36
미래에셋자산운용,미래에셋미국배당커버드콜C-Pe(주식)(H),-1.1,2.6,5.12,21.4,3,주식형,0,1.01
미래에셋자산운용,미래에셋미국배당커버드콜C-e(주식)(H),-1.11,2.56,5.04,21.23,3,주식형,0,1.15
미래에셋자산운용,미래에셋미국배당커버드콜C1(주식)(H),-1.17,2.38,4.66,20.38,3,주식형,0,1.86
미래에셋자산운용,미래에셋배당커버드콜(주식혼합)A,-2.84,-8.06,-14.96,-4.36,3,주식혼합형,1,0.96
미래에셋자산운용,미래에셋배당커버드콜(주식혼합)A-G,-2.83,-8.03,-14.9,-4.22,3,주식혼합형,0.7,0.82
미래에셋자산운용,미래에셋배당커버드콜(주식혼합)Ae,-2.82,-8.01,-14.85,-6.05,3,주식혼합형,0.5,0.73
미래에셋자산운용,미래에셋배당커버드콜(주식혼합)C,-2.89,-8.19,-15.2,-4.86,3,주식혼합형,0,1.48
미래에셋자산운용,미래에셋배당커버드콜(주식혼합)C-F,-2.8,-7.95,-14.75,-3.91,3,주식혼합형,0,0.5
미래에셋자산운용,미래에셋배당커버드콜(주식혼합)C-G,-2.86,-8.12,-15.06,-4.57,3,주식혼합형,0,1.18
미래에셋자산운용,미래에셋배당커버드콜(주식혼합)Ce,-2.84,-8.07,-14.97,-4.39,3,주식혼합형,0,0.99
미래에셋자산운용,미래에셋배당커버드콜연금저축(주식혼합)C,-2.86,-8.15,-15.1,-4.75,3,주식혼합형,0,1.38
미래에셋자산운용,미래에셋배당커버드콜연금저축(주식혼합)Ce,-2.82,-8.04,-14.9,-4.31,3,주식혼합형,0,0.93
미래에셋자산운용,미래에셋밸런스알파플러스(채권혼합) F,-1.24,-2.22,-1.61,4.7,5,채권혼합형,0,0.44
미래에셋자산운용,미래에셋밸런스알파플러스(채권혼합)A,-1.28,-2.34,-1.84,4.22,5,채권혼합형,0.7,0.9
미래에셋자산운용,미래에셋밸런스알파플러스(채권혼합)A-e,-1.26,-2.28,-1.73,4.46,5,채권혼합형,0.35,0.67
미래에셋자산운용,미래에셋밸런스알파플러스(채권혼합)C,-1.3,-2.4,-1.97,3.95,5,채권혼합형,0,1.16
미래에셋자산운용,미래에셋밸런스알파플러스(채권혼합)C-P,-1.29,-2.37,-1.9,4.09,5,채권혼합형,0,1.02
미래에셋자산운용,미래에셋밸런스알파플러스(채권혼합)C-Pe,-1.26,-2.3,-1.76,4.4,5,채권혼합형,0,0.73
미래에셋자산운용,미래에셋밸런스알파플러스(채권혼합)C-e,-1.27,-2.31,-1.79,4.32,5,채권혼합형,0,0.8
미래에셋자산운용,미래에셋브라질1호A(주식),-5.76,-10.56,-8.1,-19.77,1,주식형,1,1.85
미래에셋자산운용,미래에셋브라질1호Ae(주식),-5.72,-10.45,-7.89,-19.41,1,주식형,0.5,1.42
미래에셋자산운용,미래에셋브라질1호Ce(주식),-5.78,-10.62,-8.21,-19.97,1,주식형,0,2.09
미래에셋자산운용,미래에셋인도중소형포커스(주식)A,4.35,2.13,3.8,0,2,주식형,1,1.7
미래에셋자산운용,미래에셋인도중소형포커스(주식)A-e,4.38,2.21,3.99,0,2,주식형,0.5,1.34
미래에셋자산운용,미래에셋인도중소형포커스(주식)C-P,4.35,2.13,3.8,0,2,주식형,0,1.7
미래에셋자산운용,미래에셋인도중소형포커스(주식)C-Pe,4.38,2.21,3.99,0,2,주식형,0,1.34
미래에셋자산운용,미래에셋인도중소형포커스(주식)C-e,4.37,2.18,3.91,0,2,주식형,0,1.48
미래에셋자산운용,미래에셋인도중소형포커스(주식)C1,4.31,1.98,3.5,0,2,주식형,0,2.28
미래에셋자산운용,미래에셋인도중소형포커스(주식)F,4.41,2.3,4.17,0,2,주식형,0,0.98
미래에셋자산운용,미래에셋인디아솔로몬1호(주식)A,2.68,2.49,4.27,29.64,2,주식형,1,1.85
미래에셋자산운용,미래에셋인디아솔로몬1호(주식)A-G,2.7,2.55,4.39,29.94,2,주식형,0.7,1.62
미래에셋자산운용,미래에셋인디아솔로몬1호(주식)Ae,2.71,2.59,4.48,30.14,2,주식형,0.5,1.45
미래에셋자산운용,미래에셋인디아솔로몬1호(주식)I,2.75,2.71,4.7,30.63,2,주식형,0.005,1.105
미래에셋자산운용,미래에셋전략배분TDF2025혼합자산A,0.59,1.91,2.52,10.68,4,재간접투자,0.6,0.69
미래에셋자산운용,미래에셋전략배분TDF2025혼합자산Ae,0.61,1.95,2.61,10.88,4,재간접투자,0.3,0.51
미래에셋자산운용,미래에셋전략배분TDF2025혼합자산C,0.58,1.87,2.44,10.52,4,재간접투자,0,0.84
미래에셋자산운용,미래에셋전략배분TDF2025혼합자산C-P,0.58,1.87,2.45,10.54,4,재간접투자,0,0.82
미래에셋자산운용,미래에셋전략배분TDF2025혼합자산C-Pe,0.6,1.93,2.57,10.81,4,재간접투자,0,0.58
미래에셋자산운용,미래에셋전략배분TDF2025혼합자산Ce,0.6,1.93,2.57,10.79,4,재간접투자,0,0.59
미래에셋자산운용,미래에셋전략배분TDF2025혼합자산F,0.62,1.99,2.7,11.07,4,재간접투자,0,0.34
미래에셋자산운용,미래에셋전략배분TDF2030혼합자산A,0.89,2.57,3.13,12.98,4,재간접투자,0.6,0.75
미래에셋자산운용,미래에셋전략배분TDF2030혼합자산Ae,0.9,2.62,3.23,13.2,4,재간접투자,0.3,0.55
미래에셋자산운용,미래에셋전략배분TDF2030혼합자산C,0.87,2.53,3.05,12.8,4,재간접투자,0,0.91
미래에셋자산운용,미래에셋전략배분TDF2030혼합자산C-P,0.88,2.55,3.07,12.86,4,재간접투자,0,0.86
미래에셋자산운용,미래에셋전략배분TDF2030혼합자산C-Pe,0.9,2.61,3.2,13.14,4,재간접투자,0,0.61
미래에셋자산운용,미래에셋전략배분TDF2030혼합자산Ce,0.9,2.6,3.19,13.11,4,재간접투자,0,0.63
미래에셋자산운용,미래에셋전략배분TDF2030혼합자산F,0.92,2.67,3.33,13.42,4,재간접투자,0,0.36
미래에셋자산운용,미래에셋전략배분TDF2035혼합자산A,1.28,3.39,3.65,15.89,3,재간접투자,0.6,0.85
미래에셋자산운용,미래에셋전략배분TDF2035혼합자산Ae,1.3,3.44,3.77,16.16,3,재간접투자,0.3,0.62
미래에셋자산운용,미래에셋전략배분TDF2035혼합자산C,1.26,3.34,3.55,15.68,3,재간접투자,0,1.04
미래에셋자산운용,미래에셋전략배분TDF2035혼합자산C-P,1.28,3.38,3.63,15.85,3,재간접투자,0,0.89
미래에셋자산운용,미래에셋전략배분TDF2035혼합자산C-Pe,1.3,3.44,3.76,16.14,3,재간접투자,0,0.64
미래에셋자산운용,미래에셋전략배분TDF2035혼합자산Ce,1.29,3.42,3.72,16.06,3,재간접투자,0,0.71
미래에셋자산운용,미래에셋전략배분TDF2035혼합자산F,1.32,3.5,3.89,16.42,3,재간접투자,0,0.39
미래에셋자산운용,미래에셋전략배분TDF2040혼합자산A,1.65,4,4.28,17.55,3,재간접투자,0.6,0.94
미래에셋자산운용,미래에셋전략배분TDF2040혼합자산Ae,1.67,4.06,4.43,17.86,3,재간접투자,0.3,0.67
미래에셋자산운용,미래에셋전략배분TDF2040혼합자산C,1.63,3.94,4.17,17.3,3,재간접투자,0,1.16
미래에셋자산운용,미래에셋전략배분TDF2040혼합자산C-P,1.64,3.98,4.25,17.47,3,재간접투자,0,1.01
미래에셋자산운용,미래에셋전략배분TDF2040혼합자산C-Pe,1.67,4.05,4.41,17.82,3,재간접투자,0,0.71
미래에셋자산운용,미래에셋전략배분TDF2040혼합자산Ce,1.66,4.04,4.37,17.74,3,재간접투자,0,0.78
미래에셋자산운용,미래에셋전략배분TDF2040혼합자산F,1.69,4.13,4.56,18.17,3,재간접투자,0,0.41
미래에셋자산운용,미래에셋전략배분TDF2045혼합자산A,1.77,4.22,4.44,18,3,재간접투자,0.6,1.03
미래에셋자산운용,미래에셋전략배분TDF2045혼합자산Ae,1.79,4.29,4.59,18.35,3,재간접투자,0.3,0.73
미래에셋자산운용,미래에셋전략배분TDF2045혼합자산C,1.75,4.15,4.3,17.71,3,재간접투자,0,1.28
미래에셋자산운용,미래에셋전략배분TDF2045혼합자산C-P,1.76,4.19,4.38,17.88,3,재간접투자,0,1.13
